Distance (m),Name,Neighbourhood,Reviews,Rating,Price,Latitude,Longitude,Borough,Zipcode,Category
894.0,Domino's Pizza,Laurelton,309.0,2.490196078431373,1.0,40.66788389660247,-73.74025607989822,Queens,11422.0,restaurant
938.0,Crown Fried Chicken,Laurelton,,2.411764705882353,1.0,40.66788389660247,-73.74025607989822,Queens,11422.0,restaurant
262.0,Best Wok,Laurelton,122.0,3.4,1.0,40.66788389660247,-73.74025607989822,Queens,11422.0,restaurant
859.0,C & J Jamaican Restaurant and Bakery,Laurelton,51.0,2.5,1.0,40.6652351,-73.7306856,Queens,11422.0,restaurant
487.0,G's Restaurant-Bar & Bakery,Laurelton,,,2.0,40.66788389660247,-73.74025607989822,Queens,11422.0,restaurant
574.0,3 Hands Deli & Grill,Laurelton,,,1.0,40.66788389660247,-73.74025607989822,Queens,11422.0,restaurant
580.0,Dora's Restaurant,Laurelton,,,2.0,40.66788389660247,-73.74025607989822,Queens,11422.0,restaurant
592.0,Justin's Restaurant,Laurelton,48.0,3.0,1.0,40.66492,-73.734737,Queens,11422.0,restaurant
991.0,Merrick Deli & Grill,Laurelton,,2.0980392156862746,1.0,40.66788389660247,-73.74025607989822,Queens,11422.0,restaurant
647.0,Breezes Island Grill Restaurant and Lounge,Laurelton,72.0,3.0,2.0,40.66522,-73.747,Queens,11422.0,restaurant
653.0,Ali's Roti Shop,Laurelton,43.0,3.0,2.0,40.6641275200493,-73.7343866329279,Queens,11422.0,restaurant
783.0,Caribbean Soul,Laurelton,,,2.0,40.66788389660247,-73.74025607989822,Queens,11422.0,restaurant
787.0,New Gookies Kitchen,Laurelton,,,1.0,40.66788389660247,-73.74025607989822,Queens,11422.0,restaurant
798.0,Upper Deck Lounge,Laurelton,,,3.0,40.66788389660247,-73.74025607989822,Queens,11422.0,restaurant
813.0,Little Jerk Center,Laurelton,,,2.0,40.66788389660247,-73.74025607989822,Queens,11422.0,restaurant
830.0,Gookies Chinese Restaurant,Laurelton,,,1.0,40.66788389660247,-73.74025607989822,Queens,11422.0,restaurant
845.0,Two Hands Deli & Grocery,Laurelton,,,1.0,40.66788389660247,-73.74025607989822,Queens,11422.0,restaurant
863.0,Halal Bros Grill,Laurelton,164.0,4.0,1.0,40.6652262,-73.73060439999999,Queens,11422.0,restaurant
896.0,Empanadas Cafe,Lefrak City,,4.607843137254902,1.0,40.7360745708308,-73.8625247141374,Queens,11373.0,restaurant
623.0,Mama's Empanadas,Lefrak City,570.0,3.6666666666666674,1.0,40.7360745708308,-73.8625247141374,Queens,11373.0,restaurant
565.0,The Cheesecake Factory,Lefrak City,831.0,2.5,2.0,40.7344368,-73.8699596,Queens,11373.0,restaurant
945.0,Popeyes Louisiana Kitchen,Lefrak City,,3.9019607843137254,1.0,40.7360745708308,-73.8625247141374,Queens,11373.0,restaurant
481.0,Longhorn Steakhouse,Lefrak City,,3.4313725490196076,2.0,40.7360745708308,-73.8625247141374,Queens,11373.0,restaurant
811.0,Dinerbar,Lefrak City,,3.6666666666666674,2.0,40.7360745708308,-73.8625247141374,Queens,11373.0,restaurant
335.0,Chipotle Mexican Grill,Lefrak City,,3.1960784313725497,1.0,40.7360745708308,-73.8625247141374,Queens,11373.0,restaurant
749.0,Tasty & Co.,Lefrak City,,3.274509803921569,1.0,40.7360745708308,-73.8625247141374,Queens,11373.0,restaurant
664.0,Paris Baguette,Lefrak City,,3.1176470588235303,1.0,40.7360745708308,-73.8625247141374,Queens,11373.0,restaurant
586.0,J & D Pizzeria Restaurant,Lefrak City,,3.03921568627451,1.0,40.7360745708308,-73.8625247141374,Queens,11373.0,restaurant
574.0,Olive Garden,Lefrak City,,2.725490196078432,2.0,40.7360745708308,-73.8625247141374,Queens,11373.0,restaurant
693.0,Applebee's,Lefrak City,,2.8039215686274512,2.0,40.7360745708308,-73.8625247141374,Queens,11373.0,restaurant
704.0,Fu Ying Chinese Restau,Lefrak City,,2.8039215686274512,1.0,40.7360745708308,-73.8625247141374,Queens,11373.0,restaurant
902.0,White Castle,Lefrak City,,2.725490196078432,1.0,40.7360745708308,-73.8625247141374,Queens,11373.0,restaurant
726.0,Taco Bell,Lefrak City,,2.411764705882353,1.0,40.7360745708308,-73.8625247141374,Queens,11373.0,restaurant
151.0,Lefrak Pizza,Lefrak City,,,1.0,40.7360745708308,-73.8625247141374,Queens,11373.0,restaurant
178.0,Vinny's Pizzeria,Lefrak City,,,1.0,40.7360745708308,-73.8625247141374,Queens,11373.0,restaurant
539.0,Burger King,Lefrak City,,2.176470588235295,1.0,40.7360745708308,-73.8625247141374,Queens,11373.0,restaurant
278.0,Grace Thai Restaurant,Lefrak City,80.0,4.5,2.0,40.736905,-73.865734,Queens,11373.0,restaurant
558.0,Panda Express,Lefrak City,,2.0196078431372553,1.0,40.7360745708308,-73.8625247141374,Queens,11373.0,restaurant
454.0,Queens Beerhouse,Lefrak City,,1.7843137254901964,,40.7360745708308,-73.8625247141374,Queens,11373.0,restaurant
608.0,Shogun Sushi,Lefrak City,,,2.0,40.7360745708308,-73.8625247141374,Queens,11373.0,restaurant
685.0,Potato Corner,Lefrak City,,,1.0,40.7360745708308,-73.8625247141374,Queens,11373.0,restaurant
712.0,The Chicken Shack,Lefrak City,,,1.0,40.7360745708308,-73.8625247141374,Queens,11373.0,restaurant
822.0,Lin's Town Deli,Lefrak City,,,1.0,40.7360745708308,-73.8625247141374,Queens,11373.0,restaurant
454.0,Pico Mexican Restaurant,Belle Harbor,,3.823529411764706,1.0,40.57615556543109,-73.8540175039252,Queens,11694.0,restaurant
457.0,Jamesons Pub,Belle Harbor,,3.509803921568628,1.0,40.57615556543109,-73.8540175039252,Queens,11694.0,restaurant
424.0,Harbor Light Pub,Belle Harbor,,2.8039215686274512,1.0,40.57615556543109,-73.8540175039252,Queens,11694.0,restaurant
461.0,Ciro's Pastry Shop,Belle Harbor,,2.725490196078432,1.0,40.57615556543109,-73.8540175039252,Queens,11694.0,restaurant
474.0,Beach Bagel,Belle Harbor,,2.3333333333333335,1.0,40.57615556543109,-73.8540175039252,Queens,11694.0,restaurant
467.0,Plum Tomatoes Pizzeria,Belle Harbor,,2.0980392156862746,2.0,40.57615556543109,-73.8540175039252,Queens,11694.0,restaurant
459.0,East Meets West,Belle Harbor,,,1.0,40.57615556543109,-73.8540175039252,Queens,11694.0,restaurant
464.0,Bon Appetit,Belle Harbor,,,1.0,40.57615556543109,-73.8540175039252,Queens,11694.0,restaurant
446.0,Pico,Belle Harbor,,,,40.57615556543109,-73.8540175039252,Queens,11694.0,restaurant
782.0,Fletcher's Brooklyn Barbeque,Belle Harbor,,,,40.57615556543109,-73.8540175039252,Queens,11694.0,restaurant
368.0,Wharf,Rockaway Park,,4.058823529411766,3.0,40.58034295646131,-73.84153370226186,Queens,11694.0,restaurant
428.0,Rockaway Bagels,Rockaway Park,242.0,3.823529411764706,1.0,40.58034295646131,-73.84153370226186,Queens,11694.0,restaurant
426.0,Cuisine By Claudette,Rockaway Park,337.0,4.5,2.0,40.5788,-73.83699,Queens,11694.0,restaurant
705.0,Pico Mexican Restaurant,Rockaway Park,,3.823529411764706,1.0,40.58034295646131,-73.84153370226186,Queens,11694.0,restaurant
705.0,Jamesons Pub,Rockaway Park,,3.509803921568628,1.0,40.58034295646131,-73.84153370226186,Queens,11694.0,restaurant
942.0,Coastal Frozen Yogurt,Rockaway Park,,3.3529411764705883,1.0,40.58034295646131,-73.84153370226186,Queens,11694.0,restaurant
343.0,Last Stop Gourmet Shop,Rockaway Park,245.0,4.0,1.0,40.5804199,-73.83734,Queens,11694.0,restaurant
402.0,Ciro Enterprises,Rockaway Park,,2.8823529411764715,1.0,40.58034295646131,-73.84153370226186,Queens,11694.0,restaurant
957.0,Happy Jacks Burger Bar,Rockaway Park,,3.1176470588235303,1.0,40.58034295646131,-73.84153370226186,Queens,11694.0,restaurant
533.0,Ciro's Pizza,Rockaway Park,,2.6470588235294117,1.0,40.58034295646131,-73.84153370226186,Queens,11694.0,restaurant
727.0,Harbor Light Pub,Rockaway Park,200.0,4.0,2.0,40.5778542,-73.8493576,Queens,11694.0,restaurant
697.0,Ciro's Pastry Shop,Rockaway Park,,2.725490196078432,1.0,40.58034295646131,-73.84153370226186,Queens,11694.0,restaurant
356.0,Rogers Irish Tavern,Rockaway Park,,2.3333333333333335,2.0,40.58034295646131,-73.84153370226186,Queens,11694.0,restaurant
704.0,Beach Bagel,Rockaway Park,,2.3333333333333335,1.0,40.58034295646131,-73.84153370226186,Queens,11694.0,restaurant
284.0,Osaka,Rockaway Park,,,2.0,40.58034295646131,-73.84153370226186,Queens,11694.0,restaurant
303.0,Polo Euro Market,Rockaway Park,12.0,4.5,,40.5797924128158,-73.8375098042991,Queens,11694.0,restaurant
306.0,BrazMex Cafe,Rockaway Park,41.0,4.6,2.0,40.58034295646131,-73.84153370226186,Queens,11694.0,restaurant
312.0,O'Sake Rockaway Japane,Rockaway Park,,,2.0,40.58034295646131,-73.84153370226186,Queens,11694.0,restaurant
314.0,Kam Fung Chinese Restaurant,Rockaway Park,,,1.0,40.58034295646131,-73.84153370226186,Queens,11694.0,restaurant
317.0,Sakura Japanese Restaurant,Rockaway Park,37.0,3.5,2.0,40.580100935011735,-73.837562,Queens,11694.0,restaurant
334.0,The Chef's Table,Rockaway Park,130.0,4.0,2.0,40.581272,-73.837688,Queens,11694.0,restaurant
339.0,New Kim Restaurant,Rockaway Park,,,1.0,40.58034295646131,-73.84153370226186,Queens,11694.0,restaurant
368.0,The Wharf Bar & Grill,Rockaway Park,195.0,3.0,2.0,40.582715,-73.838478,Queens,11694.0,restaurant
372.0,Pizza D'amore,Rockaway Park,167.0,3.8,1.0,40.58034295646131,-73.84153370226186,Queens,11694.0,restaurant
693.0,Plum Tomatoes Pizzeria,Rockaway Park,,2.0980392156862746,2.0,40.58034295646131,-73.84153370226186,Queens,11694.0,restaurant
817.0,Locals Collective,Somerville,46.0,4.5,2.0,40.59001902410292,-73.79767387083682,Queens,11692.0,restaurant
618.0,Goody's,Somerville,,3.823529411764706,2.0,40.59771061565768,-73.79664750844047,Queens,11692.0,restaurant
850.0,Super Burrito,Somerville,196.0,4.0,2.0,40.589692,-73.797647,Queens,11692.0,restaurant
781.0,Boardwalk Pizzeria,Somerville,878.0,2.8823529411764715,1.0,40.59771061565768,-73.79664750844047,Queens,11692.0,restaurant
793.0,Subway,Somerville,240.0,3.5,1.0,40.5905774,-73.797323,Queens,11692.0,restaurant
520.0,R&R Gourmet Deli,Somerville,,,1.0,40.59771061565768,-73.79664750844047,Queens,11692.0,restaurant
602.0,AAA Grocery & Deli,Somerville,,,1.0,40.59771061565768,-73.79664750844047,Queens,11692.0,restaurant
620.0,China King,Somerville,146.0,3.2,1.0,40.59771061565768,-73.79664750844047,Queens,11692.0,restaurant
783.0,Batesy's BBQ,Somerville,96.0,4.5,2.0,40.590522,-73.797423,Queens,11692.0,restaurant
797.0,Cuisine By Claudette,Somerville,73.0,4.0,1.0,40.5898996,-73.7976476,Queens,11692.0,restaurant
845.0,Bar Marseille Rockaway,Somerville,125.0,3.5,3.0,40.5903377345731,-73.797003631471,Queens,11692.0,restaurant
899.0,The Jerk Spot,Somerville,,,2.0,40.59771061565768,-73.79664750844047,Queens,11692.0,restaurant
601.0,Goody's BBQ Chicken and Ribs,Somerville,782.0,4.0,2.0,40.592876,-73.799841,Queens,11692.0,restaurant
644.0,Patmar Bake Shop,Brookville,,3.6666666666666674,1.0,40.66000322733613,-73.75175310731153,Queens,11413.0,restaurant
615.0,Golden Krust Caribbean Bakery And Grill,Brookville,,2.960784313725491,2.0,40.66000322733613,-73.75175310731153,Queens,11413.0,restaurant
886.0,Popeyes Louisiana Kitchen,Brookville,936.0,2.5,1.0,40.6668263,-73.757461,Queens,11413.0,restaurant
863.0,Subway,Brookville,139.0,2.5686274509803924,1.0,40.66000322733613,-73.75175310731153,Queens,11413.0,restaurant
23.0,Super Deli Lugui,Brookville,2.0,5.0,1.0,40.658495,-73.753547,Queens,11413.0,restaurant
687.0,McDonald's,Brookville,2405.0,2.0,1.0,40.6652281968217,-73.7561304867268,Queens,11413.0,restaurant
631.0,Foo-An Kitchen,Brookville,19.0,3.5,1.0,40.6653651,-73.7544335,Queens,11413.0,restaurant
662.0,Associated Supermarket,Brookville,,,1.0,40.66000322733613,-73.75175310731153,Queens,11413.0,restaurant
695.0,South Conduit & Deli Grocery,Brookville,,,1.0,40.66000322733613,-73.75175310731153,Queens,11413.0,restaurant
695.0,Breezes Island Grill Restaurant and Lounge,Brookville,,,3.0,40.66000322733613,-73.75175310731153,Queens,11413.0,restaurant
739.0,Burger King,Brookville,267.0,1.7843137254901964,1.0,40.66000322733613,-73.75175310731153,Queens,11413.0,restaurant
580.0,Fresh Bites,Brookville,,,,40.66000322733613,-73.75175310731153,Queens,11413.0,restaurant
872.0,Erica's Caribbean Cuisine,Brookville,,,,40.66000322733613,-73.75175310731153,Queens,11413.0,restaurant
995.0,Stop One Deli Grill Grocery Corporation,Brookville,,,,40.66000322733613,-73.75175310731153,Queens,11413.0,restaurant
462.0,Cara Mia Restaurant,Bellaire,,4.215686274509805,2.0,40.73301404027834,-73.73889198912481,Queens,11364.0,restaurant
680.0,Osaka,Bellaire,306.0,3.5,2.0,40.7360207,-73.7462799,Queens,11364.0,restaurant
712.0,Nonno's Pizzeria Ristorante,Bellaire,,3.588235294117647,1.0,40.73301404027834,-73.73889198912481,Queens,11364.0,restaurant
758.0,Vito's Pizza & Italian Restaurant,Bellaire,126.0,3.5,1.0,40.7363156055647,-73.7469506263733,Queens,11364.0,restaurant
859.0,Popeyes Louisiana Kitchen,Bellaire,,3.3529411764705883,1.0,40.73301404027834,-73.73889198912481,Queens,11364.0,restaurant
477.0,China King,Bellaire,,2.8039215686274512,1.0,40.73301404027834,-73.73889198912481,Queens,11364.0,restaurant
718.0,Staunton's Bar & Restaurant,Bellaire,,2.960784313725491,2.0,40.73301404027834,-73.73889198912481,Queens,11364.0,restaurant
407.0,Denny's,Bellaire,,2.490196078431373,1.0,40.73301404027834,-73.73889198912481,Queens,11364.0,restaurant
625.0,McDonald's,Bellaire,,2.6470588235294117,1.0,40.73301404027834,-73.73889198912481,Queens,11364.0,restaurant
539.0,Wendy's,Bellaire,,2.5686274509803924,1.0,40.73301404027834,-73.73889198912481,Queens,11364.0,restaurant
582.0,Pizza Hut,Bellaire,,2.254901960784314,1.0,40.73301404027834,-73.73889198912481,Queens,11364.0,restaurant
188.0,Szechuan Kitchen,Bellaire,,,1.0,40.73301404027834,-73.73889198912481,Queens,11364.0,restaurant
221.0,Frangos Peri Peri,Bellaire,,,1.0,40.73301404027834,-73.73889198912481,Queens,11364.0,restaurant
229.0,Winchester Deli,Bellaire,,,2.0,40.73301404027834,-73.73889198912481,Queens,11364.0,restaurant
250.0,Chick In,Bellaire,,,,40.73301404027834,-73.73889198912481,Queens,11364.0,restaurant
587.0,Prima Pizza Nice Ice,Bellaire,,2.0980392156862746,1.0,40.73301404027834,-73.73889198912481,Queens,11364.0,restaurant
482.0,Umi Sushi & Seafood Buffet,Bellaire,,,,40.73301404027834,-73.73889198912481,Queens,11364.0,restaurant
484.0,Silver Moon Diner,Bellaire,,,3.0,40.73301404027834,-73.73889198912481,Queens,11364.0,restaurant
479.0,Century Super Buffet,Bellaire,,1.5490196078431375,1.0,40.73301404027834,-73.73889198912481,Queens,11364.0,restaurant
709.0,Riviera V Pizzeria,Bellaire,12.0,4.5,1.0,40.735533,-73.746658,Queens,11364.0,restaurant
714.0,Bagels & Superette,Bellaire,,,1.0,40.73301404027834,-73.73889198912481,Queens,11364.0,restaurant
721.0,New Golden Star,Bellaire,,,1.0,40.73301404027834,-73.73889198912481,Queens,11364.0,restaurant
751.0,Mama Lina,Bellaire,8.0,4.4,2.0,40.73301404027834,-73.73889198912481,Queens,11364.0,restaurant
751.0,Halal Munchies,Bellaire,41.0,4.0,,40.7361230816598,-73.7466587023304,Queens,11364.0,restaurant
893.0,Leo's Latticini,North Corona,267.0,4.294117647058824,1.0,40.7540709990489,-73.85751790676447,Queens,11368.0,restaurant
515.0,Rainhas Churrascaria,North Corona,3613.0,4.0,3.0,40.75824,-73.86068,Queens,11368.0,restaurant
877.0,Tony's Pizzeria,North Corona,,3.3529411764705883,1.0,40.7540709990489,-73.85751790676447,Queens,11368.0,restaurant
576.0,La Osicina,North Corona,,2.8823529411764715,2.0,40.7540709990489,-73.85751790676447,Queens,11368.0,restaurant
251.0,King of Empanada,North Corona,,2.0980392156862746,2.0,40.7540709990489,-73.85751790676447,Queens,11368.0,restaurant
132.0,Benatris Gourmet Corporation,North Corona,,,2.0,40.7540709990489,-73.85751790676447,Queens,11368.0,restaurant
974.0,Nathan's Famous,North Corona,,2.411764705882353,1.0,40.7540709990489,-73.85751790676447,Queens,11368.0,restaurant
261.0,Stop One Supermarket,North Corona,,,1.0,40.7540709990489,-73.85751790676447,Queens,11368.0,restaurant
322.0,El Gallo Negro,North Corona,46.0,3.5,1.0,40.7515355,-73.8551781,Queens,11368.0,restaurant
456.0,El Fogon Costeno,North Corona,,1.941176470588236,2.0,40.7540709990489,-73.85751790676447,Queens,11368.0,restaurant
357.0,Morocho Bakery & Restaurant,North Corona,,,,40.7540709990489,-73.85751790676447,Queens,11368.0,restaurant
397.0,Rancho Latino,North Corona,177.0,4.2,2.0,40.7540709990489,-73.85751790676447,Queens,11368.0,restaurant
412.0,Bodega,North Corona,,,1.0,40.7540709990489,-73.85751790676447,Queens,11368.0,restaurant
442.0,Vinicio's Restaurant,North Corona,,,2.0,40.7540709990489,-73.85751790676447,Queens,11368.0,restaurant
472.0,Dona Juana Bar & Grill Restaurant,North Corona,,,2.0,40.7540709990489,-73.85751790676447,Queens,11368.0,restaurant
509.0,Manila Bar & Restaurant,North Corona,,,,40.7540709990489,-73.85751790676447,Queens,11368.0,restaurant
554.0,Cafe 104,North Corona,,,2.0,40.7540709990489,-73.85751790676447,Queens,11368.0,restaurant
557.0,Mitad Del Mundo,North Corona,,,2.0,40.7540709990489,-73.85751790676447,Queens,11368.0,restaurant
578.0,Rancho Mateo,North Corona,,,2.0,40.7540709990489,-73.85751790676447,Queens,11368.0,restaurant
589.0,El Rinconcita Ranchero,North Corona,,,1.0,40.7540709990489,-73.85751790676447,Queens,11368.0,restaurant
662.0,Kennedy Fried Chicken,North Corona,236.0,4.3,1.0,40.7540709990489,-73.85751790676447,Queens,11368.0,restaurant
685.0,Fried Chicken Joint,North Corona,,,1.0,40.7540709990489,-73.85751790676447,Queens,11368.0,restaurant
729.0,World's Fair Marina,North Corona,,,,40.7540709990489,-73.85751790676447,Queens,11368.0,restaurant
788.0,Las Serranitas Ecuadorian Restaurant,North Corona,,,2.0,40.7540709990489,-73.85751790676447,Queens,11368.0,restaurant
861.0,Northern Cafe Grill & Chimi,North Corona,,,1.0,40.7540709990489,-73.85751790676447,Queens,11368.0,restaurant
501.0,La Boulangerie,Forest Hills Gardens,630.0,4.0,2.0,40.7191996169974,-73.8415304306788,Queens,11375.0,restaurant
661.0,Dee's,Forest Hills Gardens,,4.529411764705882,2.0,40.7146110815117,-73.8410221123401,Queens,11375.0,restaurant
609.0,Shake Shack,Forest Hills Gardens,,4.137254901960786,1.0,40.7146110815117,-73.8410221123401,Queens,11375.0,restaurant
777.0,Martha's Country Bakery,Forest Hills Gardens,,4.450980392156863,2.0,40.7146110815117,-73.8410221123401,Queens,11375.0,restaurant
508.0,Tuscan Hills,Forest Hills Gardens,379.0,4.0,2.0,40.718921,-73.8392443,Queens,11375.0,restaurant
635.0,Dirty Pierre's,Forest Hills Gardens,469.0,4.0,2.0,40.7192404279186,-73.8451040160002,Queens,11375.0,restaurant
620.0,Jade Eatery and Lounge,Forest Hills Gardens,,3.823529411764706,3.0,40.7146110815117,-73.8410221123401,Queens,11375.0,restaurant
550.0,Austin Street Pizza,Forest Hills Gardens,,3.6666666666666674,1.0,40.7146110815117,-73.8410221123401,Queens,11375.0,restaurant
982.0,Lillian Pizzeria,Forest Hills Gardens,,4.137254901960786,1.0,40.7146110815117,-73.8410221123401,Queens,11375.0,restaurant
600.0,Mad For Chicken,Forest Hills Gardens,,3.588235294117647,2.0,40.7146110815117,-73.8410221123401,Queens,11375.0,restaurant
799.0,MoCA Asian Bistro,Forest Hills Gardens,760.0,3.5,2.0,40.72094,-73.84521,Queens,11375.0,restaurant
735.0,Hot Bialys & Bagels,Forest Hills Gardens,,3.588235294117647,1.0,40.7146110815117,-73.8410221123401,Queens,11375.0,restaurant
506.0,Guantanamera,Forest Hills Gardens,,3.4313725490196076,2.0,40.7146110815117,-73.8410221123401,Queens,11375.0,restaurant
528.0,Spy C Cuisine,Forest Hills Gardens,301.0,4.0,2.0,40.71903,-73.84249,Queens,11375.0,restaurant
584.0,East Ocean Palace,Forest Hills Gardens,,3.4313725490196076,2.0,40.7146110815117,-73.8410221123401,Queens,11375.0,restaurant
547.0,El Pollo Inka Peru,Forest Hills Gardens,,3.3529411764705883,2.0,40.7146110815117,-73.8410221123401,Queens,11375.0,restaurant
894.0,Metro Taco,Forest Hills Gardens,280.0,4.5,2.0,40.71054,-73.85006,Queens,11375.0,restaurant
842.0,Red Mango,Forest Hills Gardens,,3.4313725490196076,1.0,40.7146110815117,-73.8410221123401,Queens,11375.0,restaurant
968.0,Acey Ducey's,Forest Hills Gardens,,3.509803921568628,3.0,40.7146110815117,-73.8410221123401,Queens,11375.0,restaurant
818.0,La Dolce Italia Bakery,Forest Hills Gardens,,3.4313725490196076,1.0,40.7146110815117,-73.8410221123401,Queens,11375.0,restaurant
727.0,Gloria Pizza,Forest Hills Gardens,,3.1960784313725497,1.0,40.7146110815117,-73.8410221123401,Queens,11375.0,restaurant
513.0,Portofino Ristorante,Forest Hills Gardens,1001.0,3.03921568627451,3.0,40.7146110815117,-73.8410221123401,Queens,11375.0,restaurant
540.0,Queens Bully,Forest Hills Gardens,924.0,3.5,2.0,40.7170627254763,-73.8354855220902,Queens,11375.0,restaurant
705.0,Paris Baguette,Forest Hills Gardens,,3.1176470588235303,1.0,40.7146110815117,-73.8410221123401,Queens,11375.0,restaurant
750.0,Philly Pretzel Factory,Forest Hills Gardens,31.0,4.5,1.0,40.71448,-73.83215,Queens,11375.0,restaurant
378.0,Enoteca Maria,St. George,,4.372549019607844,2.0,40.6449815710044,-74.07935312512797,Staten Island,10301.0,restaurant
387.0,Steiny's Pub,St. George,,4.372549019607844,2.0,40.6449815710044,-74.07935312512797,Staten Island,10301.0,restaurant
303.0,Beso,St. George,,3.9019607843137254,2.0,40.6449815710044,-74.07935312512797,Staten Island,10301.0,restaurant
621.0,Pier 76 Italian Restaurant,St. George,,3.9803921568627465,1.0,40.6449815710044,-74.07935312512797,Staten Island,10301.0,restaurant
385.0,Marie's 2,St. George,,3.588235294117647,2.0,40.6449815710044,-74.07935312512797,Staten Island,10301.0,restaurant
386.0,The Gavel Grill,St. George,,3.588235294117647,1.0,40.6449815710044,-74.07935312512797,Staten Island,10301.0,restaurant
965.0,Craft House,St. George,,4.372549019607844,3.0,40.6449815710044,-74.07935312512797,Staten Island,10301.0,restaurant
939.0,Flagship Brewing Co,St. George,,4.215686274509805,1.0,40.6449815710044,-74.07935312512797,Staten Island,10301.0,restaurant
186.0,A & S Pizzeria,St. George,,3.274509803921569,1.0,40.6449815710044,-74.07935312512797,Staten Island,10301.0,restaurant
733.0,Taqueria El Gallo Azteca,St. George,,3.03921568627451,1.0,40.6449815710044,-74.07935312512797,Staten Island,10301.0,restaurant
246.0,Ruddy & Dean,St. George,,2.3333333333333335,3.0,40.6449815710044,-74.07935312512797,Staten Island,10301.0,restaurant
513.0,River Dock Cafe,St. George,,2.254901960784314,3.0,40.6449815710044,-74.07935312512797,Staten Island,10301.0,restaurant
185.0,Chang Noi Thai,St. George,,,2.0,40.6449815710044,-74.07935312512797,Staten Island,10301.0,restaurant
189.0,The Salad Junkie,St. George,,,1.0,40.6449815710044,-74.07935312512797,Staten Island,10301.0,restaurant
192.0,The Burrito Shoppe,St. George,,,1.0,40.6449815710044,-74.07935312512797,Staten Island,10301.0,restaurant
196.0,Fork & Grooves,St. George,,,,40.6449815710044,-74.07935312512797,Staten Island,10301.0,restaurant
216.0,John's Gourmet Deli & Market,St. George,,,1.0,40.6449815710044,-74.07935312512797,Staten Island,10301.0,restaurant
224.0,M & K Spanish Restaurant,St. George,,,2.0,40.6449815710044,-74.07935312512797,Staten Island,10301.0,restaurant
294.0,Nori Sushi Shop,St. George,,,2.0,40.6449815710044,-74.07935312512797,Staten Island,10301.0,restaurant
325.0,Fort Place Deli,St. George,,,1.0,40.6449815710044,-74.07935312512797,Staten Island,10301.0,restaurant
357.0,Talay Restaurant,St. George,,,2.0,40.6449815710044,-74.07935312512797,Staten Island,10301.0,restaurant
360.0,Wetzel's Pretzels,St. George,,,2.0,40.6449815710044,-74.07935312512797,Staten Island,10301.0,restaurant
902.0,Daddy'Os BBQ & Sports Bar,St. George,,2.254901960784314,2.0,40.6449815710044,-74.07935312512797,Staten Island,10301.0,restaurant
563.0,ZZ's Pizza,St. George,,1.8627450980392157,2.0,40.6449815710044,-74.07935312512797,Staten Island,10301.0,restaurant
568.0,Wateredge Cafe,St. George,,,1.0,40.6449815710044,-74.07935312512797,Staten Island,10301.0,restaurant
830.0,Enoteca Maria,New Brighton,,4.372549019607844,2.0,40.64061455913511,-74.08701650516625,Staten Island,10301.0,restaurant
959.0,Pier 76 Italian Restaurant,New Brighton,,3.9803921568627465,1.0,40.64061455913511,-74.08701650516625,Staten Island,10301.0,restaurant
718.0,New Dosa Garden,New Brighton,,3.6666666666666674,2.0,40.64061455913511,-74.08701650516625,Staten Island,10301.0,restaurant
965.0,Liedy's Shore Inn,New Brighton,,3.6666666666666674,2.0,40.64061455913511,-74.08701650516625,Staten Island,10301.0,restaurant
889.0,Marie's 2,New Brighton,,3.588235294117647,2.0,40.64061455913511,-74.08701650516625,Staten Island,10301.0,restaurant
888.0,The Gavel Grill,New Brighton,,3.588235294117647,1.0,40.64061455913511,-74.08701650516625,Staten Island,10301.0,restaurant
726.0,New Asha Sri Lanka Restaurant,New Brighton,,3.274509803921569,,40.64061455913511,-74.08701650516625,Staten Island,10301.0,restaurant
873.0,A & S Pizzeria,New Brighton,,3.274509803921569,1.0,40.64061455913511,-74.08701650516625,Staten Island,10301.0,restaurant
744.0,Taqueria El Gallo Azteca,New Brighton,,3.03921568627451,1.0,40.64061455913511,-74.08701650516625,Staten Island,10301.0,restaurant
234.0,Lopez Grocery,New Brighton,,,1.0,40.64061455913511,-74.08701650516625,Staten Island,10301.0,restaurant
611.0,Quick Stop & Delta Gas Station,New Brighton,,,1.0,40.64061455913511,-74.08701650516625,Staten Island,10301.0,restaurant
657.0,Casa Blanca Marisco,New Brighton,,,2.0,40.64061455913511,-74.08701650516625,Staten Island,10301.0,restaurant
660.0,Cinderella's Restaurant,New Brighton,,,1.0,40.64061455913511,-74.08701650516625,Staten Island,10301.0,restaurant
666.0,El Bronkito Restaurant,New Brighton,,,2.0,40.64061455913511,-74.08701650516625,Staten Island,10301.0,restaurant
692.0,Fort Place Deli,New Brighton,,,1.0,40.64061455913511,-74.08701650516625,Staten Island,10301.0,restaurant
699.0,Sagara Restaurant,New Brighton,,,,40.64061455913511,-74.08701650516625,Staten Island,10301.0,restaurant
728.0,El Lobito Loco,New Brighton,,,1.0,40.64061455913511,-74.08701650516625,Staten Island,10301.0,restaurant
735.0,Ceylon Curry,New Brighton,,,,40.64061455913511,-74.08701650516625,Staten Island,10301.0,restaurant
798.0,Island Roti Bakery Shop,New Brighton,,,2.0,40.64061455913511,-74.08701650516625,Staten Island,10301.0,restaurant
