Borough,Neighbourhood,Latitude,Longitude,Zipcode,Restaurant_Count_Name,Restaurant_Count_Reviews,Restaurant_Count_Rating,Restaurant_Count_Price,Restaurant_Mean_Distance (m),Restaurant_Mean_Reviews,Restaurant_Mean_Rating,Restaurant_Mean_Price,Restaurant_Sum_Reviews,Restaurant_Sum_Rating,Restaurant_Sum_Price,School_Count_Name,School_Mean_Reviews,School_Mean_Rating,School_Sum_Reviews,School_Sum_Rating,School_Sum_Price,Park_Count_Name,Park_Mean_Reviews,Park_Mean_Rating,Park_Sum_Reviews,Park_Sum_Rating,Transit_Count_Name,Transit_Mean_Reviews,Transit_Mean_Rating,Transit_Sum_Reviews,Transit_Sum_Rating,Grocery_Count_Name,Grocery_Mean_Reviews,Grocery_Mean_Rating,Grocery_Sum_Reviews,Grocery_Sum_Rating,Rat_Sum_Case Open?,Rat_Sum_Days Complaint Open,Rat_Count_Created Date,Rat_Count_Closed Date,Rat_Mean_Case Open?,Rat_Mean_Created Year,Rat_Mean_Created Month,Rat_Mean_Created Day,Rat_Mean_Closed Year,Rat_Mean_Closed Month,Rat_Mean_Closed Day,Rat_Mean_Days Complaint Open,Uber_Sum_Ride Count,Uber_Count_Ride Count,Uber_Mean_Month,Uber_Mean_Day,Uber_Mean_Ride Count
Bronx,Castle Hill,40.81901438,-73.8480273,10473,53,36,42,34,781.9793772,241.75,3.373436041,1.529411765,8703,141.6843137,52,33,11.63636364,3.977272727,256,87.5,0,18,305.0714286,4.457142857,4271,62.4,50,21.63636364,3.654545455,476,80.4,8,366.25,3.95,2930,31.6,7,1028,119,113,0.058823529,2017.10084,6.966386555,15.58823529,2017.212389,6.982300885,14.97345133,9.097345133,,,,,
Bronx,Olinville,40.87137078,-73.86332362,10467,24,0,11,22,561.5833333,,3.381461676,1.181818182,0,37.19607843,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bronx,Pelham Gardens,40.86296562,-73.84161195,10469,25,0,7,22,669.48,,3.196078431,1.409090909,0,22.37254902,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bronx,Concourse,40.83428381,-73.91558942,10452,25,0,8,22,693.24,,2.794117647,1.363636364,0,22.35294118,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bronx,Unionport,40.8297743,-73.85053524,10472,48,29,40,44,720.5627685,596.2068966,3.481666667,1.590909091,17290,139.2666667,70,16,14.33333333,3.666666667,172,44,0,11,293.6,4.18,2936,41.8,6,5,4.6,5,4.6,6,538.1666667,4.133333333,3229,24.8,19,2734,343,325,0.055393586,2017.632653,6.924198251,15.58017493,2017.744615,7.083076923,15.78461538,8.412307692,,,,,
Bronx,Edenwald,40.8845613,-73.84808272,10469,89,68,72,67,730.3763156,278.8235294,3.553404139,1.447761194,18960,255.845098,97,33,13.875,4.020833333,333,96.5,0,15,99.83333333,3.783333333,1198,45.4,50,4,4.5,52,58.5,7,899.5714286,4.114285714,6297,28.8,16,1620,184,168,0.086956522,2016.092391,6.967391304,16.32065217,2016.369048,7.226190476,16.24404762,9.642857143,,,,,
Brooklyn,Bay Ridge,40.62580107,-74.03062069,11209,25,0,25,25,562.64,,3.760784314,1.92,0,94.01960784,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklyn,Bensonhurst,40.6110089,-73.99517998,11214,25,0,17,22,654.72,,3.186851211,1.363636364,0,54.17647059,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklyn,Sunset Park,40.64510295,-74.01031619,11220,47,30,46,46,584.041121,403.7333333,3.865174766,1.369565217,12112,177.7980392,63,20,10.58333333,4.2,127,50.4,2,3,2192.5,4.3,4385,8.6,17,8.545454545,4.009090909,94,44.1,19,243.6875,4.1,3899,65.6,37,4079,298,261,0.124161074,2018.580537,6.570469799,14.76845638,2018.777778,6.992337165,15.49042146,15.62835249,12,12,7.833333333,15.66666667,1
Brooklyn,Greenpoint,40.73020098,-73.95424093,11222,59,40,59,58,359.6518027,440.675,4.343436358,1.810344828,17627,256.2627451,105,19,15.09090909,4.636363636,166,51,0,19,496.1428571,4.621428571,6946,64.7,15,16.66666667,3.933333333,50,11.8,9,153.8888889,4.355555556,1385,39.2,32,4251,318,285,0.100628931,2016.996855,6.537735849,16.08805031,2016.919298,6.785964912,16.36491228,14.91578947,156,156,6.923076923,15.87820513,1
Brooklyn,Gravesend,40.59526001,-73.97347088,11223,88,70,75,71,597.8824311,435.3142857,3.961856209,1.577464789,30472,297.1392157,112,30,24.61111111,3.944444444,443,71,0,14,64.36363636,4.436363636,708,48.8,23,8.333333333,4,25,12,12,179.1818182,4.318181818,1971,47.5,15,1008,108,93,0.138888889,2016.768519,6.509259259,15.87037037,2016.827957,6.559139785,17,10.83870968,,,,,
Brooklyn,Brighton Beach,40.57682507,-73.96509449,11235,25,0,14,20,338.96,,3.268907563,1.75,0,45.76470588,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklyn,Sheepshead Bay,40.58689013,-73.9431864,11235,25,0,25,24,602.44,,3.293333333,1.833333333,0,82.33333333,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklyn,Manhattan Terrace,40.61443251,-73.95743841,11230,25,0,15,23,529.72,,3.274509804,1.608695652,0,49.11764706,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklyn,Flatbush,40.63632589,-73.95840107,11218,29,4,29,28,751.72,282,3.658350237,1.785714286,1128,106.0921569,50,15,17.7,4.39,177,43.9,0,11,128.1,4.21,1281,42.1,9,1,5,1,5,3,360.3333333,4.033333333,1081,12.1,17,1454,128,112,0.1328125,2016.4375,6.5,16.859375,2016.5,6.758928571,17.41071429,12.98214286,,,,,
Brooklyn,Crown Heights,40.67082918,-73.94329119,11225,25,0,25,25,763.44,,3.763921569,1.6,0,94.09803922,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklyn,East Flatbush,40.64171777,-73.93610256,11203,18,0,3,11,562.8333333,,3.013071895,2.090909091,0,9.039215686,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklyn,Kensington,40.64238196,-73.98042111,11218,25,0,21,25,551.72,,3.364145658,1.24,0,70.64705882,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklyn,Windsor Terrace,40.65694584,-73.9800734,11218,25,0,25,25,654.24,,4.090196078,1.44,0,102.254902,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklyn,Prospect Heights,40.67682226,-73.96485924,11238,25,0,25,24,361.2,,4.391372549,1.958333333,0,109.7843137,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklyn,Brownsville,40.66394994,-73.91023536,11212,70,51,54,49,576.3485016,141.1960784,3.628685548,1.224489796,7201,195.9490196,60,27,13.84210526,4.147368421,263,78.8,0,25,110.375,4.2375,1766,67.8,28,1.166666667,4.166666667,7,25,18,227.3529412,3.835294118,3865,65.2,20,3491,263,245,0.076045627,2016.520913,7.019011407,15.58174905,2016.387755,7.155102041,15.22040816,14.24897959,4,4,6.5,11.25,1
Brooklyn,Williamsburg,40.70714439,-73.95811529,11211,25,0,25,25,633.72,,4.441568627,2,0,111.0392157,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklyn,Bushwick,40.69811611,-73.92525797,11221,43,20,43,40,474.5795396,227.25,4.190241678,1.6,4545,180.1803922,64,17,16.69230769,4.115384615,217,53.5,0,14,23.75,4.216666667,285,50.6,22,4.4,4.32,44,43.2,17,291.0588235,4.082352941,4948,69.4,59,9344,827,769,0.071342201,2016.645707,6.680773881,16.38573156,2016.712614,6.827048114,15.4083225,12.15084525,28,28,7.714285714,14.07142857,1
Brooklyn,Bedford Stuyvesant,40.68723161,-73.94178489,11216,69,47,69,63,733.0791816,261.0638298,4.174367718,1.603174603,12270,288.0313725,101,13,13.88888889,3.911111111,125,35.2,0,16,293.9166667,4.341666667,3527,52.1,8,1,5,1,5,17,343.375,3.98125,5494,63.7,51,9866,806,757,0.063275434,2017.490074,6.669975186,15.25558313,2017.478203,6.801849406,15.84412153,13.0330251,35,35,7.114285714,15.85714286,1
Brooklyn,Brooklyn Heights,40.69586372,-73.99378225,11201,25,0,25,25,534.84,,4.397647059,2.16,0,109.9411765,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklyn,Cobble Hill,40.68791972,-73.99856139,11201,25,0,25,25,423.2,,4.36627451,2,0,109.1568627,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklyn,Carroll Gardens,40.68054023,-73.99465373,11201,25,0,25,24,438.96,,4.413333333,1.958333333,0,110.3333333,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklyn,Red Hook,40.67625323,-74.01275897,11231,78,62,78,69,488.6277464,430.9516129,4.161664153,1.768115942,26719,324.6098039,122,24,20.05555556,3.955555556,361,71.2,0,31,135.9259259,4.496296296,3670,121.4,37,14.95,3.48,299,69.6,8,138.125,3.975,1105,31.8,22,1580,158,134,0.139240506,2017.613924,6.626582278,16.01265823,2017.865672,6.753731343,15.97014925,11.79104478,117,117,6.991452991,17.33333333,1
Brooklyn,Gowanus,40.67393114,-73.99444087,11215,25,0,25,24,614.64,,4.444705882,1.75,0,111.1176471,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklyn,Fort Greene,40.68852726,-73.97290574,11205,48,27,48,46,363.468469,476.6666667,4.238684641,1.956521739,12870,203.4568627,90,16,15,3.827272727,165,42.1,0,14,512.7692308,4.369230769,6666,56.8,18,1,4,2,8,8,600,4.2375,4800,33.9,22,5036,338,314,0.065088757,2017.393491,6.872781065,16.33136095,2017.573248,7.213375796,15.14649682,16.03821656,120,120,6.941666667,17.26666667,1
Brooklyn,Park Slope,40.67232052,-73.9770503,11215,87,69,87,84,601.1109364,494.5362319,4.238269101,1.80952381,34123,368.7294118,152,40,25.82758621,4.593103448,749,133.2,0,24,106.1904762,4.40952381,2230,92.6,27,6.666666667,3.783333333,40,22.7,16,355.9375,4.15,5695,66.4,40,7793,480,440,0.083333333,2017.6125,6.472916667,15.71041667,2017.775,6.95,16.28181818,17.71136364,153,153,7.117647059,16.97385621,1
Brooklyn,Cypress Hills,40.68239101,-73.87661596,11208,84,68,71,72,519.5267375,270.8235294,3.647694007,1.263888889,18416,258.9862745,91,46,27.25,4,872,128,0,33,244.3,4.315,4886,86.3,49,12.31578947,4.073684211,234,77.4,25,194.4,4.096,4860,102.4,48,3116,298,249,0.161073826,2016.731544,6.647651007,15.77181208,2016.686747,6.903614458,16.31726908,12.51405622,,,,,
Brooklyn,East New York,40.6699257,-73.88069864,11207,25,0,3,18,702.68,,2.620915033,1.388888889,0,7.862745098,25,,,,,,,,,,,,,,,,,,,,,,0,8,1,1,0,2011,2,22,2011,3,2,8,,,,,
Brooklyn,Starrett City,40.64758905,-73.8793697,11207,25,0,14,19,721.8,,3.151260504,1.684210526,0,44.11764706,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklyn,Canarsie,40.63556433,-73.9020927,11236,25,0,11,24,659.12,,2.625668449,1.791666667,0,28.88235294,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklyn,Flatlands,40.63044604,-73.92911303,11236,25,0,11,24,626.28,,2.796791444,1.541666667,0,30.76470588,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklyn,Mill Island,40.60633642,-73.90818572,11234,16,0,5,11,864.9375,,3.243137255,1.363636364,0,16.21568627,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklyn,Manhattan Beach,40.5779135,-73.94353723,11235,25,0,21,23,723.56,,3.084033613,1.782608696,0,64.76470588,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklyn,Coney Island,40.57429256,-73.98868296,11224,25,0,19,21,632.96,,2.940144479,1.476190476,0,55.8627451,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklyn,Bath Beach,40.5995187,-73.99875221,11214,78,57,68,66,608.5508293,298.7192982,3.859775087,1.575757576,17027,262.4647059,104,25,28.05,4.09,561,81.8,0,12,340.5454545,4.454545455,3746,49,19,1.2,4.2,6,21,25,309.76,4.044,7744,101.1,10,1302,126,116,0.079365079,2016.253968,6.484126984,16.20634921,2016.258621,6.767241379,15.23275862,11.22413793,,,,,
Brooklyn,Borough Park,40.63313051,-73.99049823,11219,66,45,51,55,658.0252401,209.9333333,3.993540946,1.545454545,9447,203.6705882,85,29,22.5,4.375,450,87.5,0,9,205.4285714,4.242857143,1438,29.7,25,1.142857143,4.5,8,31.5,25,238,4.3,5712,103.2,26,2035,218,192,0.119266055,2017.325688,6.922018349,15.42201835,2017.34375,7.166666667,15.41666667,10.59895833,1,1,6,13,1
