Neighbourhood,Distance (m),Reviews,Rating,Price,Latitude,Longitude,Zipcode
Sunnyside Gardens,,16.0,3.5799999999999996,,40.74224607,-73.92141312,11104.0
Sunset Park,,8.545454545454545,4.009090909090909,,40.64532260588235,-74.01112095294117,11220.0
Sutton Place,,273.5,4.15,,40.764010999999996,-73.96228909999999,10065.0
Tottenville,,1.0,5.0,,40.50646396,-74.243326828,10307.0
Tudor City,,908.2857142857143,4.385714285714286,2.0,40.75107414,-73.97264368,10017.0
Turtle Bay,,32.75,3.875,,40.759463338461536,-73.96727244615384,10022.0
Unionport,,5.0,4.6,,40.83095766666666,-73.85970116666665,10472.0
Upper East Side,,26.75,4.3,,40.77196436315789,-73.95264702894737,10028.0
Upper West Side,,2.25,3.6,,40.78761019333333,-73.97687759333333,10024.0
Van Nest,,8.916666666666666,4.266666666666667,,40.841566289285716,-73.87892360714285,10460.0
Weeksville,,11.0,4.65,,40.67803843529412,-73.91387101764705,11233.0
West Central Queens,,10.0,4.199999999999999,,40.730915607142855,-73.86064124285714,
West Queens,,9.0,3.658333333333333,,40.75780876415094,-73.88965065471697,
West Village,,17.928571428571427,3.457142857142857,,40.73390066666666,-74.00577999166667,10014.0
Westerleigh,,1.0,5.0,,40.62960900882353,-74.13659474411764,10302.0
Willowbrook,,1.4444444444444444,4.07037037037037,,40.603419247794115,-74.1526923492647,10314.0
Wingate,,5.2,3.94,,40.67220088333333,-73.93745080666666,11213.0
Woodhaven,,9.0,4.183333333333334,,40.69043935384615,-73.85803936923077,11421.0
Woodlawn,,6.083333333333333,3.8000000000000003,,40.891002184375,-73.843058090625,10466.0
